Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/10          filereader::RewriteChebyList[abi:cxx11]() [33]
                0.00    0.00       5/10          amplitude::getNumOfChans() [160]
[151]    0.0    0.00    0.00      10         amplitude::getChanNames[abi:cxx11]() [151]
                0.00    0.00      30/39          channel::getName[abi:cxx11]() [125]
                0.00    0.00      30/45          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [122]
-----------------------------------------------
                                   1             std::_Function_handler<double (double), main::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&) [152]
                0.00    0.00       1/10          observable::getStepSizes() [189]
                0.00    0.00       9/10          main [1]
[152]    0.0    0.00    0.00      10+1       std::_Function_handler<double (double), main::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&) [152]
                0.00    0.00       4/219         std::vector<double, std::allocator<double> >::~vector() [99]
                                   1             std::_Function_handler<double (double), main::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&) [152]
-----------------------------------------------
                0.00    0.00       9/9           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
[153]    0.0    0.00    0.00       9         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_accept() [153]
-----------------------------------------------
                0.00    0.00       1/8           main [1]
                0.00    0.00       2/8           filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       2/8           filereader::ConstructBareAmps() [35]
                0.00    0.00       3/8           filereader::loadExpData() [40]
[154]    0.0    0.00    0.00       8         std::vector<expchan, std::allocator<expchan> >::~vector() [154]
-----------------------------------------------
                0.00    0.00       2/8           main [1]
                0.00    0.00       6/8           filereader::RewriteAddPoleList[abi:cxx11]() [34]
[155]    0.0    0.00    0.00       8         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [155]
-----------------------------------------------
                0.00    0.00       6/6           amplitude::getParamList() [178]
[156]    0.0    0.00    0.00       6         channel::getS0() [156]
-----------------------------------------------
                0.00    0.00       2/6           filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       4/6           filereader::ConstructBareAmps() [35]
[157]    0.0    0.00    0.00       6         std::vector<amplitude, std::allocator<amplitude> >::~vector() [157]
                0.00    0.00       2/40          std::vector<channel, std::allocator<channel> >::~vector() [124]
                0.00    0.00       2/29          amplitude::~amplitude() [134]
-----------------------------------------------
                0.00    0.00       6/6           filereader::setKmats() [13]
[158]    0.0    0.00    0.00       6         void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [158]
                0.00    0.00       6/737         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [79]
-----------------------------------------------
                0.00    0.00       1/5           filereader::ConstructBareAmps() [35]
                0.00    0.00       4/5           observable::observable() [162]
[159]    0.0    0.00    0.00       5         filereader::setObs(observable) [159]
-----------------------------------------------
                0.00    0.00       1/5           filereader::ConstructBareAmps() [35]
                0.00    0.00       1/5           filereader::loadExpData() [40]
                0.00    0.00       1/5           filereader::RewriteAddPoleList[abi:cxx11]() [34]
                0.00    0.00       2/5           filereader::RewriteKmatList[abi:cxx11]() [41]
[160]    0.0    0.00    0.00       5         amplitude::getNumOfChans() [160]
                0.00    0.00       5/10          amplitude::getChanNames[abi:cxx11]() [151]
-----------------------------------------------
                0.00    0.00       5/5           filereader::loadExpData() [40]
[161]    0.0    0.00    0.00       5         void std::vector<expchan, std::allocator<expchan> >::_M_realloc_insert<expchan const&>(__gnu_cxx::__normal_iterator<expchan*, std::vector<expchan, std::allocator<expchan> > >, expchan const&) [161]
                0.00    0.00       5/11          expchan::expchan(expchan const&) [150]
-----------------------------------------------
                0.00    0.00       2/4           _GLOBAL__sub_I_testObs [201]
                0.00    0.00       2/4           filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
[162]    0.0    0.00    0.00       4         observable::observable() [162]
                0.00    0.00      16/291624      channel::addCoupling(double, double) [61]
                0.00    0.00      16/219         std::vector<double, std::allocator<double> >::~vector() [99]
                0.00    0.00       4/5           filereader::setObs(observable) [159]
-----------------------------------------------
                0.00    0.00       2/4           amplitude::setKParams(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<double, std::allocator<double> >) [177]
                0.00    0.00       2/4           Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > const&) [175]
[163]    0.0    0.00    0.00       4         Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >::resize(long, long) [163]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       1/3           filereader::ConstructBareAmps() [35]
                0.00    0.00       1/3           filereader::loadExpData() [40]
[164]    0.0    0.00    0.00       3         filereader::getObs() [164]
                0.00    0.00       4/737         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [79]
                0.00    0.00       3/11          expchan::expchan(expchan const&) [150]
                0.00    0.00       2/29          amplitude::amplitude(amplitude const&) [133]
                0.00    0.00       1/2           observable::getFitParams() [174]
                0.00    0.00       1/219         std::vector<double, std::allocator<double> >::~vector() [99]
                0.00    0.00       1/1           expchan* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*>(__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, __gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*) [198]
-----------------------------------------------
                0.00    0.00       3/3           channel::channel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<double, std::allocator<double> >) [167]
[165]    0.0    0.00    0.00       3         void Eigen::internal::generic_product_impl<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::DenseShape, Eigen::DenseShape, 8>::scaleAndAddTo<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >(Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const&, std::complex<double> const&) [165]
-----------------------------------------------
                0.00    0.00       3/3           amplitude::setChebyCoeffs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [171]
[166]    0.0    0.00    0.00       3         channel::setChebyCoeffs(int, double, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [166]
-----------------------------------------------
                0.00    0.00       3/3           filereader::ConstructBareAmps() [35]
[167]    0.0    0.00    0.00       3         channel::channel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<double, std::allocator<double> >) [167]
                0.00    0.00       3/3           void Eigen::internal::generic_product_impl<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::DenseShape, Eigen::DenseShape, 8>::scaleAndAddTo<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >(Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const&, std::complex<double> const&) [165]
-----------------------------------------------
                0.00    0.00       3/3           filereader::RewriteAddPoleList[abi:cxx11]() [34]
[168]    0.0    0.00    0.00       3         amplitude::getResMasses() [168]
-----------------------------------------------
                0.00    0.00       1/3           amplitude::getFittedSteps() [192]
                0.00    0.00       2/3           amplitude::getFittedParamList() [180]
[169]    0.0    0.00    0.00       3         amplitude::getStepSizes() [169]
                0.00    0.00      27/158         std::_Function_handler<double (double), amplitude::getIntegral(std::complex<double>, int, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [104]
                0.00    0.00      12/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [143]
                0.00    0.00       9/105         channel::channel(channel const&) [109]
                0.00    0.00       9/21          channel::getCouplingSteps() [135]
                0.00    0.00       9/12          channel::getChebySteps() [148]
                0.00    0.00       9/15          channel::getMasses() [146]
-----------------------------------------------
                0.00    0.00       1/3           amplitude::amplitude(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, double, double, std::vector<channel, std::allocator<channel> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [193]
                0.00    0.00       2/3           filereader::RewriteKmatList[abi:cxx11]() [41]
[170]    0.0    0.00    0.00       3         amplitude::getkParameters() [170]
                0.00    0.00       2/31          Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const*, std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*>(__gnu_cxx::__normal_iterator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const*, std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > >, __gnu_cxx::__normal_iterator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const*, std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*) [132]
-----------------------------------------------
                0.00    0.00       3/3           filereader::setChebys() [8]
[171]    0.0    0.00    0.00       3         amplitude::setChebyCoeffs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [171]
                0.00    0.00       6/737         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [79]
                0.00    0.00       3/3           channel::setChebyCoeffs(int, double, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [166]
-----------------------------------------------
                0.00    0.00       3/3           filereader::ConstructBareAmps() [35]
[172]    0.0    0.00    0.00       3         void std::vector<channel, std::allocator<channel> >::_M_realloc_insert<channel const&>(__gnu_cxx::__normal_iterator<channel*, std::vector<channel, std::allocator<channel> > >, channel const&) [172]
                0.00    0.00       3/105         channel::channel(channel const&) [109]
-----------------------------------------------
                0.00    0.00       3/3           filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
[173]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [173]
                0.00    0.00       7/291624      channel::addCoupling(double, double) [61]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           filereader::getObs() [164]
[174]    0.0    0.00    0.00       2         observable::getFitParams() [174]
                0.00    0.00       2/2           amplitude::getFittedParamList() [180]
                0.00    0.00       2/29          amplitude::amplitude(amplitude const&) [133]
                0.00    0.00       2/291624      channel::addCoupling(double, double) [61]
                0.00    0.00       2/40          std::vector<channel, std::allocator<channel> >::~vector() [124]
                0.00    0.00       2/29          amplitude::~amplitude() [134]
-----------------------------------------------
                0.00    0.00       2/2           amplitude::setKParams(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<double, std::allocator<double> >) [177]
[175]    0.0    0.00    0.00       2         Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > const&) [175]
                0.00    0.00       2/4           Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >::resize(long, long) [163]
-----------------------------------------------
                0.00    0.00       2/2           filereader::loadExpData() [40]
[176]    0.0    0.00    0.00       2         expchan::~expchan() [176]
                0.00    0.00       2/219         std::vector<double, std::allocator<double> >::~vector() [99]
-----------------------------------------------
                0.00    0.00       2/2           filereader::setKmats() [13]
[177]    0.0    0.00    0.00       2         amplitude::setKParams(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<double, std::allocator<double> >) [177]
                0.00    0.00       2/4           Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >::resize(long, long) [163]
                0.00    0.00       2/2           void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [184]
                0.00    0.00       2/2           void std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > >::_M_realloc_insert<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >(__gnu_cxx::__normal_iterator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&&) [183]
                0.00    0.00       2/2           Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > const&) [175]
                0.00    0.00       2/158         std::_Function_handler<double (double), amplitude::getIntegral(std::complex<double>, int, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [104]
-----------------------------------------------
                0.00    0.00       2/2           amplitude::getFittedParamList() [180]
[178]    0.0    0.00    0.00       2         amplitude::getParamList() [178]
                0.00    0.00      20/158         std::_Function_handler<double (double), amplitude::getIntegral(std::complex<double>, int, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [104]
                0.00    0.00       6/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [143]
                0.00    0.00       6/105         channel::channel(channel const&) [109]
                0.00    0.00       6/18          channel::getCouplings() [136]
                0.00    0.00       6/12          channel::getChebyCoeffs() [149]
                0.00    0.00       6/15          channel::getMasses() [146]
                0.00    0.00       6/6           channel::getS0() [156]
                0.00    0.00       4/122         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [107]
-----------------------------------------------
                0.00    0.00       2/2           filereader::RewriteAddPoleList[abi:cxx11]() [34]
[179]    0.0    0.00    0.00       2         amplitude::getResMassesSteps() [179]
-----------------------------------------------
                0.00    0.00       2/2           observable::getFitParams() [174]
[180]    0.0    0.00    0.00       2         amplitude::getFittedParamList() [180]
                0.00    0.00      12/122         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [107]
                0.00    0.00       2/2           amplitude::getParamList() [178]
                0.00    0.00       2/3           amplitude::getStepSizes() [169]
-----------------------------------------------
                0.00    0.00       2/2           filereader::setPoles() [11]
[181]    0.0    0.00    0.00       2         amplitude::addPole(double, double, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [181]
                0.00    0.00       6/39          channel::getName[abi:cxx11]() [125]
                0.00    0.00       6/291624      channel::addCoupling(double, double) [61]
                0.00    0.00       4/122         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [107]
-----------------------------------------------
                0.00    0.00       2/2           filereader::RewriteKmatList[abi:cxx11]() [41]
[182]    0.0    0.00    0.00       2         amplitude::getKSteps(int) [182]
                0.00    0.00       2/737         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [79]
-----------------------------------------------
                0.00    0.00       2/2           amplitude::setKParams(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<double, std::allocator<double> >) [177]
[183]    0.0    0.00    0.00       2         void std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > >::_M_realloc_insert<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >(__gnu_cxx::__normal_iterator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&&) [183]
-----------------------------------------------
                0.00    0.00       2/2           amplitude::setKParams(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<double, std::allocator<double> >) [177]
[184]    0.0    0.00    0.00       2         void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [184]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           filereader::getOutputCmds[abi:cxx11]() [9]
[185]    0.0    0.00    0.00       2         std::__cxx11::to_string(int) [185]
                0.00    0.00       2/2           void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [186]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::to_string(int) [185]
[186]    0.0    0.00    0.00       2         void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [186]
-----------------------------------------------
                0.00    0.00       1/1           filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
[187]    0.0    0.00    0.00       1         filereader::readFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [187]
                0.00    0.00      26/51          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [121]
                0.00    0.00       6/36          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [128]
-----------------------------------------------
                0.00    0.00       1/1           filereader::loadExpData() [40]
[188]    0.0    0.00    0.00       1         observable::getAmpNames[abi:cxx11]() [188]
                0.00    0.00       2/29          amplitude::amplitude(amplitude const&) [133]
                0.00    0.00       2/40          std::vector<channel, std::allocator<channel> >::~vector() [124]
                0.00    0.00       2/29          amplitude::~amplitude() [134]
                0.00    0.00       1/18          amplitude::getName[abi:cxx11]() [137]
                0.00    0.00       1/45          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [122]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[189]    0.0    0.00    0.00       1         observable::getStepSizes() [189]
                0.00    0.00       1/1           amplitude::getFittedSteps() [192]
                0.00    0.00       1/29          amplitude::amplitude(amplitude const&) [133]
                0.00    0.00       1/10          std::_Function_handler<double (double), main::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&) [152]
                0.00    0.00       1/40          std::vector<channel, std::allocator<channel> >::~vector() [124]
                0.00    0.00       1/29          amplitude::~amplitude() [134]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[190]    0.0    0.00    0.00       1         observable::~observable() [190]
                0.00    0.00       1/40          std::vector<channel, std::allocator<channel> >::~vector() [124]
                0.00    0.00       1/29          amplitude::~amplitude() [134]
-----------------------------------------------
                0.00    0.00       1/1           amplitude::amplitude(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, double, double, std::vector<channel, std::allocator<channel> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [193]
[191]    0.0    0.00    0.00       1         amplitude::calcIntegrals(std::vector<std::complex<double>, std::allocator<std::complex<double> > >, int, int) [191]
                0.00    0.00       1/1           channel* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, channel*>(__gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, __gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, channel*) [197]
-----------------------------------------------
                0.00    0.00       1/1           observable::getStepSizes() [189]
[192]    0.0    0.00    0.00       1         amplitude::getFittedSteps() [192]
                0.00    0.00       6/122         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [107]
                0.00    0.00       1/3           amplitude::getStepSizes() [169]
-----------------------------------------------
                0.00    0.00       1/1           filereader::ConstructBareAmps() [35]
[193]    0.0    0.00    0.00       1         amplitude::amplitude(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, double, double, std::vector<channel, std::allocator<channel> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [193]
                0.00    0.00       4/158         std::_Function_handler<double (double), amplitude::getIntegral(std::complex<double>, int, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [104]
                0.00    0.00       3/39          channel::getName[abi:cxx11]() [125]
                0.00    0.00       3/45          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [122]
                0.00    0.00       1/1           amplitude::calcIntegrals(std::vector<std::complex<double>, std::allocator<std::complex<double> > >, int, int) [191]
